frame,num_objects,detector_latency_ms,reid_latency_ms
420,1,22.52269,25.14386
421,1,21.69013,24.9815
422,2,21.80839,33.92601
423,2,22.03631,34.44386
424,3,23.12422,37.51493
425,3,22.67528,37.9653
426,2,22.11595,36.22627
427,2,22.04895,36.31616
428,2,23.0782,36.12256
429,2,22.79234,36.07774
430,2,22.24278,36.08298
431,1,22.79949,28.14054
432,2,21.49892,33.30445
433,3,21.38615,34.56664
434,2,24.25647,36.7794
435,2,22.57586,33.39458
436,2,21.68608,33.80203
437,2,21.43288,33.13041
438,2,21.17538,33.39291
439,2,22.2466,33.52499
440,2,24.92762,33.84614
441,2,21.33536,37.03666
442,2,23.84281,35.90655
443,2,21.68131,33.31542
444,2,21.7104,33.33163
445,2,22.31193,33.28133
446,2,21.59476,37.14299
447,2,22.06779,33.33306
448,2,21.98935,36.27133
449,2,22.52388,35.04968
450,2,23.88811,35.9354
451,3,22.20154,35.67457
452,3,24.61696,37.74285
453,2,25.21396,36.29565
454,3,22.80378,34.92785
455,3,24.17564,37.55689
456,3,24.45865,37.5402
457,3,24.14918,37.58144
458,3,25.00677,37.84537
459,3,24.13464,37.85825
460,1,24.35994,28.12767
461,2,22.92776,34.14536
462,2,24.15419,32.97615
463,1,21.61646,26.02744
464,1,21.78454,26.09158
465,1,21.18945,24.54877
466,1,18.54467,24.35541
467,1,18.60929,24.55902
468,2,19.05823,32.20057
469,2,19.86027,32.6488
470,2,20.50519,32.67956
471,2,24.32823,33.79416
472,3,22.5668,34.61576
473,3,23.80896,38.0137
474,4,23.83113,39.64067
475,2,82.24583,33.55932
476,2,21.80982,33.96225
477,2,21.87347,34.06501
478,2,21.873,34.90281
479,2,23.39506,35.43472
480,2,22.192,34.12271
481,3,22.12191,35.13169
482,2,23.98062,36.79347
483,2,22.15862,33.74219
484,2,21.52324,33.81038
485,2,21.84963,33.54239
486,2,21.81339,33.83946
487,1,21.47126,26.1569
488,1,70.67227,26.09897
489,3,86.25412,37.55426
490,2,25.15244,36.23676
491,2,24.02186,35.62927
492,2,22.62068,33.05221
493,2,21.82245,33.23078
494,2,22.35174,33.8223
495,4,22.14861,36.26895
496,2,85.40988,32.82285
497,2,22.03321,32.67312
498,3,21.95954,33.4363
499,2,24.3125,36.30114
500,2,22.18604,33.22053
501,2,22.35532,33.10776
502,2,21.84701,33.69164
503,2,21.97456,33.49924
504,1,22.4812,25.44689
505,1,80.7147,25.36106
506,2,89.73598,35.7821
507,2,23.72384,35.88247
508,1,23.71907,26.40486
509,1,87.1973,24.89114
510,1,86.52544,26.11947
511,2,85.97922,33.88786
512,2,23.67735,35.84123
513,2,28.24044,35.56871
514,0,23.54097,0.0093
515,0,23.63682,0.00858
516,0,23.93889,0.00858
517,0,23.70834,0.00858
518,0,23.05603,0.00739
519,0,21.66796,0.00763
520,0,22.00198,0.00739
521,0,21.94619,0.00787
522,0,21.69371,0.00787
523,0,21.41905,0.00811
524,0,21.7483,0.00763
525,0,21.30389,0.00763
526,1,21.28959,28.07927
527,1,21.26884,24.69397
528,0,21.1463,0.00739
529,0,21.14272,0.00715
530,0,21.08145,0.00763
531,0,21.43645,0.00715
532,0,21.6949,0.00811
533,0,21.13342,0.00715
534,0,21.55471,0.00763
535,0,21.27171,0.00787
536,0,21.18206,0.00739
537,0,20.43676,0.00739
538,0,22.65739,0.00691
539,0,21.86942,0.00715
540,0,19.835,0.00763
541,0,18.26978,0.00715
542,0,18.98098,0.00715
543,0,20.09368,0.00739
544,0,20.19405,0.00739
545,0,19.07539,0.00834
546,1,19.68622,25.14172
547,1,21.36445,24.50943
548,2,20.22481,33.50616
549,2,18.86034,32.46593
550,2,21.13509,32.47333
551,2,18.79334,32.17006
552,2,22.82286,32.44591
553,2,18.58544,32.39059
554,2,20.08367,32.4986
555,1,20.11323,26.15714
556,1,18.59736,28.0304
557,1,21.14391,24.39022
558,2,18.10479,32.17745
559,1,18.95356,26.36337
560,1,20.44058,24.44243
561,0,18.4896,0.00811
562,0,18.97621,0.00739
563,1,18.80741,27.6866
564,1,18.84031,24.35946
565,0,20.85972,0.00787
566,0,18.7993,0.00691
567,0,19.89508,0.00858
568,0,24.03522,0.00858
569,1,23.78821,27.56977
570,0,23.56076,0.00906
571,0,23.82541,0.00858
572,0,23.8409,0.00834
573,1,23.9172,27.53711
