frame,num_objects,detector_latency_ms,reid_latency_ms
481,2,73.07172,35.50267
482,4,71.99097,36.54695
483,3,71.60068,35.23397
484,2,71.77687,33.28133
485,3,71.12408,35.19106
486,3,70.54138,34.97314
487,4,71.05994,36.12638
488,2,71.22731,33.84161
489,2,70.87898,33.23817
490,1,71.21444,25.56729
491,3,70.3938,34.86776
492,3,70.70065,34.64985
493,3,70.55235,34.67369
494,2,70.65701,33.4456
495,2,71.36202,33.43534
496,2,71.29264,33.59294
497,2,71.25235,33.59437
498,1,71.68627,25.65598
499,1,71.28334,25.9347
500,2,71.28954,33.85258
501,2,71.69342,34.73663
502,1,63.54952,25.01106
503,1,57.6489,24.01519
504,1,56.53667,24.78004
505,1,57.07836,24.78552
506,1,63.27033,24.83225
507,1,62.12425,24.70207
508,1,57.44123,24.82295
509,1,54.8656,24.62268
510,0,59.39651,0.00811
511,1,56.32162,24.56927
512,1,65.82522,28.0807
513,1,57.0147,25.20251
514,1,53.71308,24.66011
515,1,55.65667,24.62983
516,1,53.02906,27.32372
517,1,54.77214,24.57714
518,0,56.15139,0.00787
519,0,56.65183,0.00811
520,0,57.8177,0.00763
521,0,57.46913,0.00811
522,0,57.17325,0.00739
523,0,53.98822,0.00739
524,0,56.3736,0.00691
525,0,55.16863,0.00715
526,0,57.14989,0.00763
527,0,56.27465,0.00763
528,0,70.28103,0.00811
529,0,69.18073,0.00763
530,0,70.15395,0.00715
531,0,62.85667,0.00763
532,0,54.05498,0.00739
533,0,62.82997,0.00715
534,0,54.07357,0.00763
535,0,57.00302,0.00787
536,0,53.76315,0.00739
537,0,56.71477,0.00715
538,0,55.96828,0.00715
539,0,60.1368,0.00739
540,0,56.66447,0.00787
541,0,52.9201,0.00763
542,0,55.21607,0.00787
543,0,58.19225,0.00811
544,0,59.56674,0.00834
545,1,56.98609,24.85919
546,1,59.94225,30.12729
547,1,53.30348,25.11621
548,1,60.25958,25.09475
549,1,57.37782,25.41018
550,1,59.91936,24.95432
551,1,61.53917,24.89424
552,1,59.92961,25.0051
553,1,54.38232,24.60957
554,1,56.41413,24.77455
555,1,67.46864,24.50442
556,1,54.19087,24.55258
557,0,53.64776,0.00787
558,1,55.93848,24.52588
559,1,58.42328,24.49751
560,1,55.03392,24.91689
561,1,55.45616,24.49441
562,0,57.14607,0.00882
563,1,60.73499,24.44839
564,1,60.11438,25.13218
565,1,53.90429,24.54352
566,1,57.62315,24.50061
567,1,55.24325,24.97411
568,0,58.23612,0.00787
569,0,58.34627,0.00715
570,0,53.85971,0.00763
571,1,55.40562,24.49107
572,1,57.6787,24.64962
573,0,56.20003,0.00787
574,0,57.71279,0.00739
575,0,57.33776,0.00739
576,0,55.07779,0.00811
577,0,55.30143,0.00811
578,0,55.29618,0.00763
579,0,60.43172,0.00787
580,0,54.60525,0.00787
581,0,62.66713,0.00739
582,0,53.85613,0.00787
583,0,53.75099,0.00715
584,0,55.82333,0.00787
585,0,55.41635,0.00787
586,0,56.00166,0.00763
587,0,54.18229,0.00811
588,0,58.76303,0.00858
589,0,55.65834,0.00763
590,0,56.49352,0.00787
591,0,57.60527,0.00787
592,0,55.76372,0.00763
