frame,num_objects,detector_latency_ms,reid_latency_ms
311,3,107.35178,34.94024
312,2,44.67487,35.6276
313,2,39.12473,35.87914
314,3,37.42862,37.04453
315,3,48.83313,38.37609
316,3,45.59851,38.32936
317,2,44.41309,36.34286
318,3,48.08235,37.90283
319,3,44.33632,37.57882
320,3,44.1854,37.7202
321,3,46.49997,37.73904
322,3,44.45028,36.58533
323,2,45.27068,35.92253
324,2,43.75267,36.07655
325,2,43.83993,36.00693
326,2,44.37518,36.23557
327,3,44.17658,37.81652
328,2,47.80269,36.54957
329,2,44.83795,36.43131
330,3,44.65199,38.18774
331,2,45.3198,36.10134
332,1,37.58979,28.14436
333,2,109.31802,33.73647
334,2,38.59568,36.13567
335,2,38.83576,35.82859
336,2,37.42599,35.80761
337,2,38.79929,35.94017
338,2,37.00209,35.75349
339,2,36.47494,35.83765
340,2,37.4248,35.815
341,2,34.60765,33.72478
342,2,35.17413,33.02264
343,2,38.86151,32.7704
344,2,34.35469,36.48949
345,1,35.14218,25.37227
346,2,101.5265,36.11183
347,2,44.92521,36.22317
348,2,44.30103,36.15022
349,2,42.1505,33.31566
350,2,42.58609,33.77318
351,1,41.83435,26.61657
352,1,104.87533,28.99694
353,1,109.61843,27.53425
354,2,108.09946,36.30257
355,2,43.79535,36.49306
356,2,43.80965,36.36408
357,2,43.82062,36.26275
358,2,43.84255,36.34095
359,3,44.03496,36.62324
360,3,39.7532,36.93676
361,3,49.45564,36.17883
362,3,44.9245,36.73768
363,4,48.38037,37.60624
364,4,105.37267,37.09006
365,3,105.17049,33.92959
366,4,39.20364,37.78243
367,4,103.42121,38.36799
368,4,101.74918,35.93135
369,4,101.45283,42.67263
370,4,105.24011,35.64405
371,4,105.43823,36.0837
372,4,102.34046,36.10301
373,4,104.57706,36.45277
374,4,107.15032,39.48545
375,4,107.51748,36.90028
376,2,103.23119,34.41119
377,2,37.73999,35.68554
378,2,36.4635,35.86173
379,4,36.28254,38.19251
380,3,103.91593,34.37781
381,3,106.30417,34.04593
382,3,105.77917,34.14536
383,3,107.00011,34.2257
384,4,105.11065,36.10039
385,4,107.26023,37.95195
386,5,104.79474,37.00662
387,4,105.22223,39.3281
388,4,108.59466,39.45065
389,4,107.35416,37.04691
390,4,105.43942,36.24392
391,4,101.68362,36.26466
392,5,105.55315,36.05747
393,5,52.42705,40.86733
394,5,44.92116,39.77227
395,5,104.1851,39.75701
396,4,83.86827,39.4454
397,3,91.45188,33.9849
398,5,106.60052,35.44974
399,3,43.90645,37.29153
400,5,107.31912,40.27057
401,4,89.12611,35.99548
402,5,99.35927,39.21199
403,4,84.70368,36.35526
404,5,103.48415,37.47177
405,3,44.95621,34.70945
406,4,90.9698,35.63309
407,3,105.94797,35.90226
408,3,106.7574,35.85887
409,3,106.16851,34.20734
410,3,98.09661,34.07836
411,4,101.82142,36.14855
412,5,106.99034,36.40318
413,3,50.60196,35.51984
414,2,105.15618,32.68099
415,3,38.07878,37.01377
416,5,105.73435,36.74674
417,5,72.74795,40.3533
418,2,105.7353,33.29659
419,3,44.24787,37.87518
420,4,108.58536,40.05241
421,1,104.9552,26.10016
422,2,101.67718,32.66311
423,3,49.02363,36.02052
424,3,103.9629,37.35256
425,3,106.90641,35.00652
426,3,106.53114,37.30869
427,4,106.11105,35.72774
428,2,84.08761,34.73854
429,2,44.00039,35.62689
430,2,43.40053,33.58006
431,2,41.34822,35.61258
432,2,41.26692,33.5288
433,1,43.30158,28.34201
434,2,109.7672,35.72226
435,2,44.47985,35.96544
436,3,43.226,36.93938
437,3,107.07808,37.38785
438,3,102.80824,34.12366
439,3,106.30512,35.02631
440,2,105.25775,33.42676
441,3,42.67216,34.91569
442,3,105.53575,36.12185
443,3,106.15754,34.05094
444,2,46.97418,34.65509
445,1,43.25056,27.80795
446,3,107.87749,34.50322
447,2,109.23982,35.87723
448,3,43.00475,37.14705
449,3,109.97891,36.58056
450,4,105.70979,35.06613
451,4,103.65605,35.22992
452,3,105.00169,34.88898
453,3,107.26571,33.39267
454,3,105.0458,34.3132
455,4,105.86047,34.88398
456,3,102.66805,34.11055
457,3,110.86559,37.51445
458,2,107.74946,32.85551
459,3,44.60835,36.47757
460,2,108.57058,35.39896
461,3,44.87967,37.20379
462,3,106.62389,33.96893
463,2,107.33509,35.71224
464,2,43.91313,35.67672
465,2,43.85018,35.73561
466,2,44.74139,35.76803
467,2,44.94834,36.03482
468,2,43.70451,32.78303
469,2,42.06085,33.01072
470,2,42.42945,33.32996
471,4,41.53895,39.48092
472,4,109.0467,38.91826
473,3,108.3951,35.32982
474,3,107.90062,35.83646
475,3,104.56538,33.41031
476,2,106.73904,32.88627
477,3,43.46657,36.77034
478,3,108.37412,36.02505
479,4,105.4585,36.03387
480,5,101.55678,37.18758
481,4,83.82559,35.77542
482,3,86.86161,37.14085
483,6,106.26364,39.30998
484,4,53.58291,36.13639
485,5,82.57198,40.14325
486,5,96.18688,39.27898
487,4,58.08187,37.62174
488,4,95.15738,36.56077
489,3,103.18589,33.28419
490,3,97.19491,33.98895
491,3,104.00295,33.96893
492,3,108.33478,37.34183
493,3,105.39532,34.08575
494,3,105.99422,33.30827
495,4,104.66313,35.54988
496,3,102.1533,34.57856
497,3,105.40152,33.58293
498,4,107.58543,38.9483
499,4,89.28084,40.33494
500,3,41.91351,34.34324
501,3,105.43108,33.91552
502,2,104.54869,32.81236
503,2,44.61026,35.42805
504,2,39.43253,35.36415
505,2,47.54162,34.99389
506,2,44.1041,35.41279
507,2,42.36674,33.17261
508,2,39.87908,36.04126
509,2,38.60807,34.73496
510,2,37.38213,35.46715
511,2,37.37307,35.31766
512,2,36.62062,34.70254
513,2,40.3502,35.15863
514,2,38.69367,35.35271
515,2,38.70702,35.41756
516,2,37.87994,35.47454
517,2,47.89472,35.83097
518,2,44.88564,35.99191
519,1,44.34872,28.1744
520,2,107.6479,32.90439
521,1,43.96129,28.05161
522,1,107.47361,29.29282
523,1,106.95958,24.99032
524,1,104.34699,24.9126
525,2,109.7641,35.76589
526,2,44.69562,34.85513
527,1,45.71962,26.82114
528,1,86.60126,24.9052
529,1,103.16205,25.85745
530,1,108.09731,27.63009
531,1,110.16726,27.6351
532,1,110.26549,26.6974
533,1,110.27527,29.15406
534,1,108.80733,27.63891
535,1,97.45097,24.97482
536,1,94.66815,24.79219
537,1,107.9309,24.69969
538,1,106.49872,24.81699
539,1,98.67501,26.01433
540,1,107.96237,26.25775
541,1,109.58934,27.49181
542,1,107.40829,26.54266
543,1,106.89878,29.57606
544,2,108.23059,33.3755
545,2,38.18965,35.36987
546,2,39.84809,35.44331
547,2,41.91136,35.02584
548,2,51.82838,34.84726
549,2,46.35286,34.60336
550,2,44.39354,35.3837
551,2,49.5069,34.43646
552,2,44.70873,34.80434
553,2,46.48328,35.23707
554,2,44.52419,35.58326
555,1,45.30263,27.98462
556,1,105.70431,26.27015
557,2,108.57821,32.84121
558,1,44.65747,28.29647
559,2,108.43086,32.68147
560,2,46.18406,34.6601
561,1,38.11049,28.58949
562,1,110.24117,33.77056
563,2,99.15423,32.4471
564,2,39.87432,35.43067
565,1,37.34112,28.69606
566,1,109.15518,24.84298
567,1,106.07553,30.90429
568,1,106.26531,25.90203
569,1,109.82585,27.13537
570,2,109.32136,34.17778
571,1,45.17722,28.25403
572,1,112.64706,30.43389
573,1,110.20041,27.40979
574,1,107.74994,24.89471
575,1,106.97746,24.89376
576,1,97.70608,26.03412
577,1,104.47955,28.79119
578,1,96.02427,24.69063
579,1,99.95556,24.85657
580,1,105.13926,24.67632
581,1,93.08195,27.44412
582,1,107.32746,27.57907
583,1,107.66935,24.73569
584,1,108.38389,27.77815
585,1,110.01468,26.35026
586,1,98.74463,24.84369
587,1,105.74698,27.86684
588,1,106.61435,25.01082
589,1,106.61888,24.89495
590,1,101.06802,27.58694
591,1,108.72316,24.93834
592,1,104.13527,25.19298
593,1,107.49078,24.65653
594,1,107.83243,24.70779
595,1,112.77366,26.03316
596,1,106.39715,24.86229
597,1,77.02017,24.71185
598,1,104.24113,25.68674
599,1,103.66368,27.7884
600,1,101.06754,25.26498
601,1,105.27802,25.53415
602,1,109.02715,27.81248
603,1,106.72975,26.66283
604,1,98.92321,24.68061
605,1,106.3683,24.7426
606,1,109.94077,25.85363
607,1,108.31475,27.14562
608,2,103.27339,35.33435
609,2,108.24418,35.33173
610,2,107.57613,32.70674
611,2,106.54545,32.51934
612,1,104.48837,27.31395
613,1,101.28474,24.66679
614,1,111.59658,32.73106
615,2,107.70965,34.07788
616,1,109.0374,29.80304
617,1,109.47227,24.68848
618,1,109.38501,28.97978
619,1,111.76753,27.83847
620,2,105.84116,32.47929
621,2,105.34,35.85815
622,1,104.67362,24.78719
623,1,106.81558,24.74022
624,2,105.75151,32.87601
625,1,106.2839,26.1004
626,3,95.57796,37.04
627,3,102.97298,33.95295
628,4,89.57934,36.11183
629,3,109.91383,37.256
630,3,106.77934,36.12137
631,3,85.61802,34.10006
632,3,63.63702,37.1871
633,3,110.03804,37.56928
634,2,108.52289,36.14521
635,2,107.84411,35.62045
636,2,102.43726,33.3147
637,2,98.037,32.04846
638,2,105.68523,32.16171
639,2,106.02403,34.7631
640,2,106.42362,32.34863
641,2,106.29749,32.81045
642,2,98.54054,31.92806
643,2,104.55298,32.12881
644,2,105.85046,32.88722
645,2,105.52835,33.05149
646,2,105.85284,32.35936
647,2,106.39095,32.35531
648,2,105.10397,32.58276
649,2,105.40724,32.82237
650,2,104.75993,32.06444
651,2,106.51088,32.98879
652,2,106.76003,33.76222
653,2,106.76694,35.79783
654,2,108.06108,35.60877
655,2,108.73985,36.08584
656,2,108.19006,35.99119
657,2,105.44181,32.65476
658,2,99.86305,32.38344
659,2,107.10406,32.74632
660,2,103.92809,32.89247
661,2,108.84595,35.59566
662,1,99.40147,26.12829
663,2,99.94888,35.77495
664,2,108.12259,39.33406
665,2,105.0055,32.91321
666,1,107.31602,28.26023
667,1,107.60403,27.83298
668,1,105.73578,24.98174
669,1,37.06861,25.41924
670,1,35.42471,24.87755
671,1,35.40349,25.18511
672,2,33.57768,32.67217
673,2,90.7526,35.14934
674,2,107.42211,35.00843
675,2,102.27299,32.13286
676,2,107.72014,33.22077
677,2,108.63996,34.17945
678,2,105.81422,32.84812
679,2,109.33328,35.85124
680,2,106.89449,32.40919
681,2,107.38111,32.54318
682,2,107.96833,33.74028
683,3,105.45945,33.98967
684,3,100.75974,37.0419
685,3,91.94374,34.53135
686,3,86.87878,35.77781
687,3,85.48331,33.79965
688,3,95.40391,36.2165
689,3,82.15499,32.94683
690,2,78.14884,32.40538
691,2,106.52351,34.16729
692,2,102.66185,32.82857
693,3,104.54559,34.67274
694,2,109.4377,33.43201
695,2,107.66244,36.15427
696,2,91.37535,31.95143
697,2,88.17005,31.90207
698,2,98.66619,32.9566
699,1,97.31841,24.87063
700,1,41.66126,25.00534
701,2,40.03429,31.66723
702,2,109.95507,35.62331
703,1,108.64735,27.70114
704,1,109.16591,24.83082
705,1,98.60325,28.10454
706,1,110.17275,27.67658
707,1,90.26933,26.09515
708,1,111.25946,27.70567
709,1,105.34525,25.11835
710,2,99.84684,32.58324
711,1,108.27565,25.78688
712,2,99.78557,35.49337
713,2,108.17337,33.44107
714,2,106.38976,33.38075
715,1,106.11701,25.62928
716,1,105.19075,26.38268
717,1,104.80738,28.57065
718,2,111.26184,34.37901
719,1,106.69708,24.77431
720,1,98.33646,24.74523
721,0,106.42624,0.00787
722,0,41.89992,0.00739
723,0,43.92004,0.00763
724,1,36.74865,24.89758
725,1,106.12369,24.81341
726,1,113.40404,25.09713
727,1,103.64532,25.84267
728,1,109.39217,25.74968
729,1,97.85867,26.649
730,2,108.22535,33.03242
731,2,107.26953,32.40728
732,2,106.45318,32.67264
733,2,105.63183,33.38575
734,2,105.43513,33.35476
735,2,105.61061,32.46355
736,2,104.84457,32.8474
737,2,108.67691,32.56679
738,2,105.38483,31.97932
739,2,105.39269,32.71532
740,2,104.4755,33.2911
741,3,105.01814,33.32734
742,3,105.53122,37.16207
743,2,83.43482,32.84359
744,2,101.27234,32.79471
745,1,107.63526,28.87726
746,1,100.46005,27.40073
747,2,38.87773,31.83413
748,1,90.67869,24.59407
749,1,90.24715,27.33088
750,1,43.06102,27.39239
751,1,43.31541,27.88591
752,1,34.41215,24.68514
753,1,34.58047,25.3284
754,1,37.34732,25.0082
755,1,36.39436,25.0895
756,2,33.46062,32.19748
757,2,96.44294,32.73058
758,2,98.56033,32.90606
759,2,43.42365,33.52427
760,3,41.36324,33.79178
761,3,37.23693,34.28006
762,3,37.88209,34.09576
763,3,38.90681,34.37543
764,3,36.4058,34.2617
765,4,37.74619,36.36932
766,3,38.99503,34.5552
767,3,37.73975,34.19471
768,3,34.91616,34.41978
769,3,36.0682,34.09147
770,3,34.45864,34.20043
771,3,37.12082,34.31582
772,2,43.3166,33.99992
773,3,41.90445,35.61139
774,2,41.57853,33.30326
775,2,42.43016,37.47487
776,2,41.2991,33.49972
777,1,42.29259,25.37155
778,2,43.41745,33.32472
779,2,41.71085,33.69761
780,3,38.10167,37.75263
781,3,35.24709,33.56481
782,3,33.66494,35.36725
783,3,35.58302,33.76365
784,3,36.96442,33.6926
785,4,37.14442,34.72447
786,4,37.46033,35.46119
787,4,36.26227,34.63817
788,4,34.22856,34.77907
789,4,34.86133,34.74522
790,4,35.88963,36.08656
791,4,34.10554,35.88009
792,3,33.74004,33.3488
793,3,37.42862,34.12914
794,3,34.82699,33.56457
795,4,34.88159,35.33483
796,4,34.34396,35.07161
797,4,36.96513,37.64462
798,4,33.97417,34.57761
799,4,36.97324,34.8587
800,4,33.63967,34.585
801,3,35.07066,33.51116
802,3,36.83972,33.66613
803,3,36.44252,33.9942
804,4,36.79466,34.50775
805,4,35.19201,34.50871
806,5,33.47659,35.70509
807,5,33.8459,35.60448
808,4,35.03346,35.01391
809,5,33.79273,40.22908
810,5,37.63986,35.50816
811,3,35.02131,33.64468
812,3,36.8526,33.67805
813,4,39.41417,34.9524
814,4,35.97903,34.33776
815,4,36.06296,34.94549
816,4,36.17191,34.81412
817,5,34.79505,41.36825
818,6,37.52518,37.59623
819,5,35.08639,35.90965
820,6,37.58717,37.08506
821,6,34.41048,37.1325
822,6,33.55503,37.4372
823,5,33.98633,35.94565
824,5,33.64825,36.05103
825,5,34.83462,37.90951
826,6,34.58548,41.26763
827,5,43.30087,39.42013
828,4,42.90843,38.09905
829,3,43.23363,37.06527
830,3,43.52617,37.04214
831,3,43.27488,37.01854
832,3,38.75923,33.92148
833,4,36.48615,34.41572
834,5,33.33235,35.64978
835,6,39.92128,39.73627
836,5,38.02395,38.88392
837,5,36.28421,39.28733
838,6,43.32709,39.7017
839,7,44.01875,40.8175
840,6,49.13068,39.34813
841,6,43.09845,39.91175
842,5,44.16227,38.52129
843,4,36.44371,37.72616
844,5,43.47396,39.12854
845,5,43.18881,38.65528
846,4,43.49852,37.68992
847,5,43.15686,38.74183
848,5,42.00244,36.19552
849,5,40.61747,36.06367
850,4,40.74478,35.84862
851,4,40.54332,34.83963
852,2,39.27493,35.06923
853,3,34.67989,33.94842
854,4,37.18805,34.23572
855,1,37.73403,27.91667
856,2,42.56105,35.85052
857,2,43.53046,35.71868
858,2,42.6333,35.71749
859,2,42.68599,35.7542
860,2,42.89055,35.5792
861,2,42.90223,35.75683
862,4,42.50216,38.43331
863,4,42.88626,38.18679
864,4,42.93537,38.34009
865,3,43.16878,37.36115
866,3,41.51464,35.13122
867,3,40.96603,36.32045
868,3,41.89205,34.62029
869,3,40.07745,35.33244
870,3,41.06593,34.70993
871,3,34.2586,33.19001
872,2,36.9122,32.68147
873,2,35.55036,32.47523
874,2,36.64422,32.37343
875,3,34.83915,33.67352
876,3,38.08761,33.22077
877,3,33.45823,32.8052
878,3,35.10404,33.59842
879,4,33.14948,34.61576
880,3,35.99834,36.53431
881,3,35.21609,33.58126
882,4,37.35375,35.21156
883,2,37.251,35.97498
884,3,38.25259,34.39665
885,2,37.41789,34.84368
886,3,33.42009,34.49893
887,4,36.83734,35.59017
888,3,34.73306,33.83732
889,3,33.03432,34.22737
890,2,34.56736,32.78255
891,3,35.16459,33.47278
892,3,32.94873,33.40077
893,3,35.22158,33.37717
894,3,35.05564,33.26678
895,3,37.00638,33.43034
896,4,34.22976,34.93905
897,5,45.16935,40.75265
898,4,43.2992,39.16836
899,3,44.24191,37.93406
900,2,43.97488,36.05008
901,3,43.39433,37.81748
902,4,43.39147,39.18171
903,3,44.39974,38.17463
904,3,43.61749,37.8859
905,2,43.92767,36.14855
906,2,44.28339,36.45229
907,2,43.73932,36.22293
908,1,38.55634,25.419
909,1,35.08639,25.74992
910,1,36.12185,24.75452
911,1,42.76872,27.49085
912,2,42.89079,36.12804
913,2,43.19644,35.43425
914,3,37.20951,34.08408
915,2,37.29272,32.4595
916,3,33.65827,34.05499
917,3,33.03051,33.20074
918,3,35.24208,33.28443
919,3,33.19597,35.33578
920,2,36.03864,33.44107
921,2,35.82883,33.0224
922,3,34.49774,34.96027
923,3,35.4557,33.31017
924,3,32.8896,33.78439
925,4,35.14671,34.21736
926,5,38.89179,36.10444
927,2,33.9222,32.39489
928,4,36.99732,34.18517
929,5,39.62493,36.30614
930,3,35.57134,33.43463
931,2,37.04238,31.88276
932,2,35.62617,35.9087
933,3,37.12773,33.25653
934,1,36.32689,24.63126
935,3,31.90374,33.07247
936,4,35.28929,36.14783
937,5,35.90846,35.33554
938,4,33.66351,38.54871
939,4,37.10818,34.27839
940,4,36.39936,34.50966
941,4,33.45823,36.51786
942,5,36.03244,38.5828
943,4,36.51595,34.41906
944,3,34.15918,33.47015
945,4,34.16753,34.68347
946,4,37.29296,34.51347
947,3,35.28857,34.54566
948,3,34.904,33.15997
949,4,35.57611,34.03234
950,4,36.61013,34.07478
951,3,33.60271,33.96297
952,2,37.30202,32.47833
953,1,33.02383,24.62769
954,4,32.88746,34.2474
955,2,35.42185,32.38702
956,3,32.47237,33.57983
957,0,35.50291,0.00787
958,1,37.15205,24.65415
959,1,42.63139,34.66392
960,1,33.40387,24.63794
961,0,35.03942,0.00811
962,0,37.78315,0.00787
963,1,33.95057,25.0895
964,1,35.57158,24.88732
965,1,34.01709,25.09451
966,2,32.92251,31.97026
967,1,33.35643,24.69921
968,2,32.08613,31.72231
969,4,35.97784,34.77049
970,3,35.4197,33.86402
971,4,37.59003,35.49743
972,1,36.47661,24.80531
973,1,32.40943,24.64461
974,2,33.83255,31.90231
975,2,36.2277,32.77922
976,1,34.87515,30.43604
977,2,35.95877,33.0801
978,2,39.89911,32.91368
979,1,36.63039,25.75493
980,1,33.0317,25.17962
981,1,34.02925,24.92666
982,1,32.49049,24.66559
983,1,35.05135,25.12312
984,2,36.49521,32.68313
985,1,36.47065,25.25997
986,1,32.58491,25.1112
987,2,35.46929,32.75728
988,2,35.32314,32.69672
989,2,35.41493,32.87506
990,2,37.38737,32.82738
991,2,35.33983,32.76658
992,3,34.93309,34.18088
993,3,35.47144,34.04307
994,2,33.88,32.72653
